station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
RDU,2019-02-10 03:51,28.00,14.00,55.21,60.00,4.00,0.00,30.70,1039.80,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,22.75,KRDU 100851Z 06004KT 10SM BKN250 M02/M10 A3070 RMK AO2 SLP398 T10221100 53002,M
RDU,2019-02-10 04:51,28.00,17.10,63.19,80.00,4.00,0.00,30.70,1039.90,10.00,M,OVC,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,22.75,KRDU 100951Z 08004KT 10SM OVC210 M02/M08 A3070 RMK AO2 SLP399 T10221083,M
RDU,2019-02-10 05:51,28.90,14.00,53.21,100.00,5.00,0.00,30.68,1039.20,10.00,M,BKN,M,M,M,23000.00,M,M,M,M,M,M,M,M,M,M,22.71,KRDU 101051Z 10005KT 10SM BKN230 M02/M10 A3068 RMK AO2 SLP392 T10171100,M
RDU,2019-02-10 06:51,28.90,14.00,53.21,80.00,3.00,0.00,30.71,1040.20,10.00,M,BKN,M,M,M,23000.00,M,M,M,M,M,M,M,M,M,M,25.14,KRDU 101151Z 08003KT 10SM BKN230 M02/M10 A3071 RMK AO2 SLP402 T10171100 10006 21028 53003,M
RDU,2019-02-10 07:51,30.00,16.00,55.52,40.00,4.00,0.00,30.69,1039.50,10.00,M,FEW,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,25.08,KRDU 101251Z 04004KT 10SM FEW100 BKN200 M01/M09 A3069 RMK AO2 SLP395 T10111089,M
RDU,2019-02-10 08:51,32.00,16.00,51.20,60.00,6.00,0.00,30.69,1039.50,10.00,M,BKN,BKN,M,M,11000.00,20000.00,M,M,M,M,M,M,M,M,M,25.53,KRDU 101351Z 06006KT 10SM BKN110 BKN200 00/M09 A3069 RMK AO2 SLP395 T00001089,M
RDU,2019-02-10 09:51,34.00,17.10,49.55,80.00,4.00,0.00,30.67,1038.90,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,29.76,KRDU 101451Z 08004KT 10SM BKN100 01/M08 A3067 RMK AO2 SLP389 T00111083 57012,M
RDU,2019-02-10 10:51,37.00,17.10,43.99,90.00,4.00,0.00,30.65,1038.10,10.00,M,BKN,BKN,M,M,12000.00,25000.00,M,M,M,M,M,M,M,M,M,33.26,KRDU 101551Z 09004KT 10SM BKN120 BKN250 03/M08 A3065 RMK AO2 SLP381 T00281083,M
RDU,2019-02-10 11:51,39.00,15.10,37.29,40.00,3.00,0.00,30.61,1037.00,10.00,M,BKN,BKN,M,M,10000.00,17000.00,M,M,M,M,M,M,M,M,M,36.69,KRDU 101651Z 04003KT 10SM BKN100 BKN170 04/M09 A3061 RMK AO2 SLP370 T00391094,M
RDU,2019-02-10 12:51,40.00,15.10,36.01,70.00,3.00,0.00,30.58,1035.90,10.00,M,BKN,BKN,OVC,M,4500.00,11000.00,14000.00,M,M,M,M,M,M,M,M,37.72,KRDU 101751Z 07003KT 10SM BKN045 BKN110 OVC140 04/M09 A3058 RMK AO2 SLP359 T00441094 10050 21022 58029,M
RDU,2019-02-10 13:51,41.00,17.10,37.63,M,4.00,0.00,30.55,1034.80,10.00,M,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,37.93,KRDU 101851Z VRB04KT 10SM OVC037 05/M08 A3055 RMK AO2 SLP348 T00501083,M
RDU,2019-02-10 14:51,42.00,18.00,37.49,M,3.00,0.00,30.51,1033.50,10.00,M,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,40.23,KRDU 101951Z VRB03KT 10SM OVC030 06/M08 A3051 RMK AO2 SLP335 T00561078,M
RDU,2019-02-10 15:51,42.00,18.00,37.49,50.00,3.00,0.00,30.48,1032.40,10.00,M,BKN,OVC,M,M,3000.00,11000.00,M,M,M,M,M,M,M,M,M,40.23,KRDU 102051Z 05003KT 10SM BKN030 OVC110 06/M08 A3048 RMK AO2 SLP324 T00561078 56034,M
RDU,2019-02-10 16:37,42.00,19.90,40.67,320.00,4.00,0.00,30.48,M,10.00,M,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,39.21,KRDU 102137Z 32004KT 10SM OVC026 06/M07 A3048 RMK AO2 T00561067,M
